notice_title,detail_url,pub_time,area,purchaser,raw_notice_type,notice_type
湖南省消防救援总队2023-2025年度部门集中采购消防车辆项目（包12）中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260909_27292847.htm,2026-09-09 10:00,湖南,湖南省消防救援总队,中标公告,中标公告
自然资源部第三航测遥感院某地区1：1万地形图缩编生产项目中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260909_27292796.htm,2026-09-09 09:55,四川,自然资源部第三航测遥感院,中标公告,中标公告
北京大学人民医院西直门、白塔寺院区保安服务采购项目中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260909_27292692.htm,2026-09-09 09:35,北京,北京大学人民医院(北京大学第二临床医学院),中标公告,中标公告
科技部信息中心2026年度商用密码基础设施优化完善采购项目中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260909_27292601.htm,2026-09-09 09:20,北京,科学技术部信息中心,中标公告,中标公告
最高人民法院“一张网”云资源租赁采购项目中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260909_27292599.htm,2026-09-09 09:20,北京,中华人民共和国最高人民法院,中标公告,中标公告
浙江大学医学院科研楼A座装修工程中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260909_27292546.htm,2026-09-09 09:14,浙江,浙江大学,中标公告,中标公告
中国医学科学院基础医学研究所2026年呼吸和共病全国重点实验室设备采购项目中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260909_27292510.htm,2026-09-09 09:08,北京,中国医学科学院基础医学研究所,中标公告,中标公告
江苏省气象探测中心2026年-2027年江苏省风廓线雷达维护保障项目中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260909_27292480.htm,2026-09-09 09:02,江苏,江苏省气象探测中心,中标公告,中标公告
湖南大学JY-2026055货物及服务采购项目中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260909_27292471.htm,2026-09-09 09:00,湖南,湖南大学,中标公告,中标公告
湖南大学JY-2026056货物及服务采购项目中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260909_27292473.htm,2026-09-09 09:00,湖南,湖南大学,中标公告,中标公告
中国科学技术信息研究所2026年度NSTL网络服务系统建设项目中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260909_27292463.htm,2026-09-09 08:58,北京,中国科学技术信息研究所,中标公告,中标公告
西安海关技术中心2026年度试剂耗材采购项目中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260909_27292427.htm,2026-09-09 08:40,陕西,西安海关技术中心,中标公告,中标公告
中国药品检定研究院2026年专项设备购置第三批中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260909_27292424.htm,2026-09-09 08:38,北京,中国食品药品检定研究院,中标公告,中标公告
ZYCGR22011901葛洪系统二期采购项目中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27291749.htm,2026-09-08 22:06,广东,zycgr22011901,中标公告,中标公告
华中科技大学国产化网络安全设备采购项目(包1）中标结果公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27291743.htm,2026-09-08 22:02,湖北,华中科技大学,中标结果公告,中标结果公告
陕西师范大学人工智能通识教育实验系统中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27291647.htm,2026-09-08 21:11,陕西,陕西师范大学,中标公告,中标公告
复旦大学附属肿瘤医院信息技术应用创新项目中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27291563.htm,2026-09-08 20:46,上海,复旦大学附属肿瘤医院,中标公告,中标公告
某实验室永磁波荡器中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27291524.htm,2026-09-08 20:31,安徽,zycgr21070801,中标公告,中标公告
复旦大学附属眼耳鼻喉科医院玻切超乳一体机中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27291467.htm,2026-09-08 20:17,上海,复旦大学附属眼耳鼻喉科医院,中标公告,中标公告
复旦大学附属眼耳鼻喉科医院眼前节测量评估系统中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27291469.htm,2026-09-08 20:16,上海,复旦大学附属眼耳鼻喉科医院,中标公告,中标公告
复旦大学附属眼耳鼻喉科医院内窥镜摄像系统中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27291455.htm,2026-09-08 20:15,上海,复旦大学附属眼耳鼻喉科医院,中标公告,中标公告
