notice_title,detail_url,pub_time,area,purchaser,raw_notice_type,notice_type
中国地质调查局武汉地质调查中心（中南地质科技创新中心）中国地质调查局武汉地质调查中心三重四极杆电感耦合等离子体质谱仪采购项目公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260908_27290829.htm,2026-09-08 18:45,湖北,中国地质调查局武汉地质调查中心（中南地质科技创新中心）,公开招标公告,公开招标公告
高压电源与信号控制系统公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260908_27290827.htm,2026-09-08 18:45,北京,北京大学,公开招标公告,公开招标公告
中国地质调查局武汉地质调查中心（中南地质科技创新中心）中国地质调查局武汉地质调查中心X射线荧光光谱仪采购项目公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260908_27290822.htm,2026-09-08 18:44,湖北,中国地质调查局武汉地质调查中心（中南地质科技创新中心）,公开招标公告,公开招标公告
离子源与靶冷却系统公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260908_27290826.htm,2026-09-08 18:44,北京,北京大学,公开招标公告,公开招标公告
真空束流线系统公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260908_27290803.htm,2026-09-08 18:43,北京,北京大学,公开招标公告,公开招标公告
广东省消防救援总队2026年地震地质灾害救援装备建设项目（结余资金）招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260908_27290805.htm,2026-09-08 18:42,广东,广东省消防救援总队,招标公告,招标公告
射频电源及诊断示波系统公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260908_27290801.htm,2026-09-08 18:42,北京,北京大学,公开招标公告,公开招标公告
南宁市消防救援支队轨道交通大队2026年食堂主副食品配送项目公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260908_27290765.htm,2026-09-08 18:39,广西,南宁市消防救援支队轨道交通大队,公开招标公告,公开招标公告
国家卫生健康委统计信息中心2026年应用支撑平台、信息互通共享功能升级项目公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260908_27290702.htm,2026-09-08 18:33,北京,国家卫生健康委统计信息中心,公开招标公告,公开招标公告
华中科技大学同济医学院附属同济医院制冰机、普通倒置显微镜采购项目公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260908_27290641.htm,2026-09-08 18:24,湖北,华中科技大学同济医学院附属同济医院,公开招标公告,公开招标公告
华中科技大学同济医学院附属同济医院高速冷冻离心机、高速离心机采购项目公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260908_27290638.htm,2026-09-08 18:24,湖北,华中科技大学同济医学院附属同济医院,公开招标公告,公开招标公告
漳平市消防救援大队食堂食品配送项目,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260908_27290622.htm,2026-09-08 18:22,福建,漳平市消防救援大队,,未知公告
清华大学电子束专用涂胶机采购项目公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260908_27290559.htm,2026-09-08 18:18,北京,清华大学,公开招标公告,公开招标公告
重庆大学酶标仪和气相色谱仪公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260908_27290536.htm,2026-09-08 18:17,重庆,重庆大学,公开招标公告,公开招标公告
宁夏消防救援总队2026年车辆装备集中采购项目（水域救援类）二次第3标包公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260908_27290844.htm,2026-09-08 18:17,宁夏,宁夏自治区消防救援总队,公开招标公告,公开招标公告
