notice_title,detail_url,pub_time,area,purchaser,raw_notice_type,notice_type
中国人民银行开户许可证印刷服务采购项目单一来源公告,https://www.ccgp.gov.cn/cggg/zygg/dylygg/./202309/t20230904_20635109.htm,2023-09-04 16:43,北京,中国人民银行,单一来源公告,单一来源公告
北京兴奋剂检测实验室特定品牌检测专用进口试剂耗材单一来源采购公告,https://www.ccgp.gov.cn/cggg/zygg/dylygg/./202307/t20230721_20313323.htm,2023-07-21 17:41,北京,北京兴奋剂检测实验室,来源采购公告,来源采购公告
国家体育总局冬季运动管理中心特定品牌雪上运动设备单一来源采购公告,https://www.ccgp.gov.cn/cggg/zygg/dylygg/./202210/t20221019_18845643.htm,2022-10-19 14:46,北京,国家体育总局冬季运动管理中心,来源采购公告,来源采购公告
中央国家机关政府采购中心综合采购系统完善开发项目单一来源公示,https://www.ccgp.gov.cn/cggg/zygg/dylygg/./202102/t20210225_15955325.htm,2021-02-25 17:09,北京,中央国家机关政府采购中心,单一来源公示,单一来源公示
国家体育总局冬季运动管理中心越野、短大冰雪器材单一来源采购公告,https://www.ccgp.gov.cn/cggg/zygg/dylygg/./202011/t20201118_15451075.htm,2020-11-18 17:39,北京,详见公告正文,来源采购公告,来源采购公告
中国奥林匹克委员会奥运会备战办公室越野滑雪器材单一来源采购公告,https://www.ccgp.gov.cn/cggg/zygg/dylygg/./202011/t20201112_15411369.htm,2020-11-12 09:55,北京,详见公告正文,来源采购公告,来源采购公告
国家体育总局冬季运动管理中心雪蜡、固定器第二次单一来源采购公告,https://www.ccgp.gov.cn/cggg/zygg/dylygg/./202010/t20201020_15267184.htm,2020-10-20 16:15,北京,国家体育总局冬季运动管理中心,来源采购公告,来源采购公告
国家体育总局冬季运动管理中心滑雪配件器材单一来源采购公告,https://www.ccgp.gov.cn/cggg/zygg/dylygg/./202009/t20200924_15135178.htm,2020-09-24 21:23,北京,国家体育总局冬季运动管理中心,来源采购公告,来源采购公告
国家体育总局冬季运动管理中心比赛服单一来源采购公告,https://www.ccgp.gov.cn/cggg/zygg/dylygg/./202009/t20200918_15099420.htm,2020-09-18 18:38,北京,国家体育总局冬季运动管理中心,来源采购公告,来源采购公告
国家体育总局安阳航空运动学校专项器材单一来源采购公告,https://www.ccgp.gov.cn/cggg/zygg/dylygg/./202009/t20200917_15091575.htm,2020-09-17 19:38,北京,国家体育总局安阳航空运动学校,来源采购公告,来源采购公告
国家体育总局冬季运动管理中心训练专项器材单一来源采购公告,https://www.ccgp.gov.cn/cggg/zygg/dylygg/./202009/t20200908_15034769.htm,2020-09-08 17:30,北京,国家体育总局冬季运动管理中心,来源采购公告,来源采购公告
国家体育总局冬季运动管理中心训练备赛器材单一来源采购公告,https://www.ccgp.gov.cn/cggg/zygg/dylygg/./202008/t20200827_14914152.htm,2020-08-27 19:50,北京,国家体育总局冬季运动管理中心,来源采购公告,来源采购公告
国家体育总局冬季运动管理中心滑雪雪车器材单一来源采购公告,https://www.ccgp.gov.cn/cggg/zygg/dylygg/./202008/t20200827_14914050.htm,2020-08-27 19:24,北京,国家体育总局冬季运动管理中心,来源采购公告,来源采购公告
中国奥委会备战办越野滑雪器材单一来源采购,https://www.ccgp.gov.cn/cggg/zygg/dylygg/./202008/t20200827_14912902.htm,2020-08-27 17:27,北京,中国奥林匹克委员会奥运会备战办公室,,未知公告
国家体育总局冬季运动管理中心滑雪障碍追逐器材单一来源采购公告,https://www.ccgp.gov.cn/cggg/zygg/dylygg/./202008/t20200817_14848964.htm,2020-08-17 16:04,北京,国家体育总局冬季运动管理中心,来源采购公告,来源采购公告
中国残疾人体育运动管理中心国家残疾人冰上运动比赛训练馆开办费冰场设备采购项目单一来源采购公示（重新招标）,https://www.ccgp.gov.cn/cggg/zygg/dylygg/./202008/t20200812_14821674.htm,2020-08-12 12:59,北京,中国残疾人体育运动管理中心,,未知公告
国家体育总局冬季运动管理中心国家队保障器材单一来源采购公告,https://www.ccgp.gov.cn/cggg/zygg/dylygg/./202008/t20200810_14809413.htm,2020-08-10 17:26,北京,国家体育总局冬季运动管理中心,来源采购公告,来源采购公告
国家体育总局冬季运动管理中心冰雪专项器材单一来源采购公告,https://www.ccgp.gov.cn/cggg/zygg/dylygg/./202008/t20200810_14808544.htm,2020-08-10 16:42,北京,国家体育总局冬季运动管理中心,来源采购公告,来源采购公告
国家体育总局体育器材装备中心关于国家体育总局冬季运动管理中心国家队训练器材单一来源采购的单一来源公告,https://www.ccgp.gov.cn/cggg/zygg/dylygg/./202007/t20200721_14694413.htm,2020-07-21 19:49,北京,国家体育总局冬季运动管理中心,单一来源公告,单一来源公告
华中科技大学插杆式湿式稀释制冷机单一来源公告,https://www.ccgp.gov.cn/cggg/zygg/dylygg/./202006/t20200630_14572530.htm,2020-06-30 18:50,湖北,华中科技大学,单一来源公告,单一来源公告
华中科技大学纳米图形发生系统单一来源公告,https://www.ccgp.gov.cn/cggg/zygg/dylygg/./202006/t20200630_14572478.htm,2020-06-30 18:44,湖北,华中科技大学,单一来源公告,单一来源公告
