notice_title,detail_url,pub_time,area,purchaser,raw_notice_type,notice_type
东南大学机械工程学院具身智能与视觉控制系统采购项目废标公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27286444.htm,2026-09-08 15:27,江苏,东南大学,项目废标公告,项目废标公告
周口市消防救援支队2026年度器材装备采购项目参数征集公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27287072.htm,2026-09-08 15:25,河南,周口市消防救援支队,参数征集公告,参数征集公告
国家粮食和物资储备局科学研究院绿色储粮技术推广服务（标段一）流标公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27286354.htm,2026-09-08 15:20,北京,国家粮食和物资储备局科学研究院,流标公告,流标公告
中国传媒大学游泳馆承包经营管理项目（二次）废标公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27286271.htm,2026-09-08 15:15,北京,中国传媒大学,废标公告,废标公告
上海市闵行区消防救援支队2026年部分基层站点更新老旧车库门采购项目比选公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27286244.htm,2026-09-08 15:12,上海,闵行区消防救援支队,项目比选公告,项目比选公告
上海市闵行区消防救援支队2026年金都站、鲁汇站仓库货架采购项目比选公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27286226.htm,2026-09-08 15:11,上海,闵行区消防救援支队,项目比选公告,项目比选公告
中国人民大学通州新校区体育中心项目、体育中心配套工程监测测量（二次)磋商公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27286138.htm,2026-09-08 15:05,北京,中国人民大学,磋商公告,磋商公告
泸州市消防救援支队个人防护装备及车辆采购项目其他,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27286092.htm,2026-09-08 15:01,四川,泸州市消防救援支队,,未知公告
哈尔滨市消防救援支队轨道交通大队-器材装备购置项目技术参数公开公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27286088.htm,2026-09-08 15:00,黑龙江,哈尔滨市消防救援支队,参数公开公告,参数公开公告
北京中医药大学东直门医院《基层非中医类别医师“西学中”专题培训》第三方实施服务项目废标公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27286048.htm,2026-09-08 14:57,北京,北京中医药大学东直门医院,项目废标公告,项目废标公告
中国疾病预防控制中心传染病预防控制所壹号楼南侧（正面）外立面维修项目其他,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27286242.htm,2026-09-08 14:42,北京,中国疾病预防控制中心传染病预防控制所,,未知公告
国家体育总局安阳航空运动学校飞机维修购置项目废标公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27285779.htm,2026-09-08 14:33,河南,国家体育总局安阳航空运动学校,项目废标公告,项目废标公告
淮安市消防救援支队健身房健身器材采购项目（二次）比选公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27285649.htm,2026-09-08 14:19,江苏,淮安市消防救援支队,比选公告,比选公告
江南大学微流控器官芯片废标公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27285509.htm,2026-09-08 13:51,江苏,江南大学,芯片废标公告,芯片废标公告
天津大学后勤保障与基本建设部天津大学食堂燃气报警系统购置及安装项目采购快速磋商公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27285493.htm,2026-09-08 13:47,天津,天津大学,快速磋商公告,快速磋商公告
吉林大学部分公用楼宇相关电气改造工程高压电力项目监理服务一标段中标候选人公示,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27285464.htm,2026-09-08 13:41,吉林,吉林大学,,未知公告
哈尔滨工业大学量子超精密测量平台废标公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27285413.htm,2026-09-08 13:20,黑龙江,哈尔滨工业大学,平台废标公告,平台废标公告
中华人民共和国黄埔出入境边防检查站2026年船艇保险采购项目比价公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27285515.htm,2026-09-08 13:20,广东,中华人民共和国黄埔出入境边防检查站,项目比价公告,项目比价公告
泰州市消防救援支队鉴定站鉴定设施设备采购项目公开比选公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27285280.htm,2026-09-08 12:32,江苏,泰州市消防救援支队,公开比选公告,公开比选公告
金堂县消防救援大队2026年-2028年健康体检采购项目废标公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27285278.htm,2026-09-08 12:32,四川,金堂县消防救援大队,项目废标公告,项目废标公告
南开大学金融学院CRSP数据库服务采购项目(NK2026F068)单一来源采购公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27285229.htm,2026-09-08 12:23,天津,南开大学,来源采购公告,来源采购公告
郑州经济技术开发区消防救援大队经南七路特勤站正规化建设项目（二次）包2流标公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27285148.htm,2026-09-08 12:08,河南,郑州经济技术开发区消防救援大队,流标公告,流标公告
全自动金丝键合设备采购项目结果公示,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27284896.htm,2026-09-08 11:49,广东,zycgr21071303,,未知公告
zycgr21070801室温3-1-1T三轴超导磁体系统项目废标公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27284881.htm,2026-09-08 11:47,安徽,zycgr21070801,项目废标公告,项目废标公告
zycgr21070801兼容强磁场NV探针扫描系统项目废标公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27284878.htm,2026-09-08 11:47,安徽,zycgr21070801,项目废标公告,项目废标公告
端侧高性能推理服务器采购项目结果公示,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27284879.htm,2026-09-08 11:47,广东,zycgr21071303,,未知公告
中华人民共和国福州机场出入境边防检查站单警装备等采购项目其他,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27285204.htm,2026-09-08 11:46,福建,中华人民共和国福州机场出入境边防检查站,,未知公告
四川大学望江校区颠覆性协同创新大楼项目施工过程审计咨询服务公开招标废标公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27284757.htm,2026-09-08 11:35,四川,四川大学,招标废标公告,招标公告
宁夏回族自治区消防救援总队2026年车辆装备集中采购项目（灭火救援类）采购需求调查公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27284663.htm,2026-09-08 11:26,宁夏,宁夏自治区消防救援总队,需求调查公告,需求调查公告
贵州总队贵阳市消防救援支队2026年度支队机关厨房设备采购项目比选公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27284546.htm,2026-09-08 11:15,贵州,贵阳市消防救援支队,项目比选公告,项目比选公告
贵州总队贵阳市消防救援支队2026年度支队本级办公用品及耗材采购项目采购公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27284543.htm,2026-09-08 11:14,贵州,贵阳市消防救援支队,项目采购公告,项目采购公告
中华人民共和国内蒙古出入境边防检查总站应急物资库改造工程项目公开商洽公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27284408.htm,2026-09-08 11:02,内蒙古,中华人民共和国内蒙古出入境边防检查总站,公开商洽公告,公开商洽公告
上海市消防救援总队训练与战勤保障支队采购实战化培训耗材防盗门、锁芯第二次比选公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27284386.htm,2026-09-08 11:00,上海,上海市消防救援总队训练与战勤保障支队,二次比选公告,二次比选公告
上海市消防救援总队训练与战勤保障支队采购实战化培训耗材A类火燃料第二次比选公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27284389.htm,2026-09-08 11:00,上海,上海市消防救援总队训练与战勤保障支队,二次比选公告,二次比选公告
上海市消防救援总队训练与战勤保障支队采购通用生烟液第二次比选公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27284369.htm,2026-09-08 10:59,上海,上海市消防救援总队训练与战勤保障支队,二次比选公告,二次比选公告
兰州大学后勤保障部各校区食堂后厨设备购置项目废标公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27284078.htm,2026-09-08 10:29,甘肃,兰州大学,项目废标公告,项目废标公告
北京市海淀区消防救援支队2026年度驾驶员培训项目（三次）废标公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27284061.htm,2026-09-08 10:27,北京,北京市海淀区消防救援支队,废标公告,废标公告
中国科学院广州生物医药与健康研究院面向透射电镜成像连续切片自动化收集系统采购项目单一来源采购公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27283918.htm,2026-09-08 10:13,广东,中国科学院广州生物医药与健康研究院,来源采购公告,来源采购公告
2026年度特勤支队灭火救援装备采购项目采购需求公开征求意见公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27283880.htm,2026-09-08 10:06,江西,江西省消防救援总队特勤支队,征求意见公告,征求意见公告
中国科学院遗传与发育生物学研究所双束电镜三维重构采集处理模块（碳气体注入系统及自动采集控制软件）采购项目流标公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27283797.htm,2026-09-08 09:55,北京,中国科学院遗传与发育生物学研究所,流标公告,流标公告
天台县消防救援大队（2026年度）食材配送服务采购项目流标公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27283731.htm,2026-09-08 09:44,浙江,天台县消防救援大队,流标公告,流标公告
保定市消防救援支队公开遴选社会招标代理机构公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27283718.htm,2026-09-08 09:42,河北,保定市消防救援支队,代理机构公告,代理机构公告
南开大学智能光子研究院前沿交叉学科中心家具采购项目采购公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27283531.htm,2026-09-08 09:08,天津,南开大学,项目采购公告,项目采购公告
浙江大学硅-28同位素四氟化硅气体单一来源采购公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27283624.htm,2026-09-08 08:59,浙江,浙江大学,来源采购公告,来源采购公告
剑阁县消防救援大队消防员单兵通讯设备采购需求调查及技术参数征集公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27283455.htm,2026-09-08 08:46,四川,剑阁县消防救援大队,参数征集公告,参数征集公告
中国疾病预防控制中心传染病预防控制所2026年内部控制信息管理系统运维服务采购其他,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27283440.htm,2026-09-08 08:37,北京,中国疾病预防控制中心传染病预防控制所,,未知公告
中国疾病预防控制中心传染病预防控制所全国病原病媒生物与宿主动物监测管理信息系统子系统国家致病菌识别网接口开发与系统升级项目其他,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27283438.htm,2026-09-08 08:37,北京,中国疾病预防控制中心传染病预防控制所,,未知公告
中国人民大学物理学院低维材料外延协同多维谱学系统采购项目04包、05包废标公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27282806.htm,2026-09-07 21:41,北京,中国人民大学,包废标公告,包废标公告
中华人民共和国福州出入境边防检查站涉海管控及研判分析平台服务采购项目预公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27282747.htm,2026-09-07 21:02,福建,中华人民共和国福州出入境边防检查站,购项目预公告,购项目预公告
南宁市消防救援支队房屋安全鉴定项目比价公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27282573.htm,2026-09-07 19:52,广西,南宁市消防救援支队,项目比价公告,项目比价公告
暨南大学实验动物管理中心手套等采购项目（0877-26GZTP4XE0646）询比公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27282516.htm,2026-09-07 19:34,广东,暨南大学,询比公告,询比公告
山东省地震局山东省防震减灾科技园区沥青路面提升改造工程项目比选公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27282240.htm,2026-09-07 18:54,山东,山东省地震局,项目比选公告,项目比选公告
山东省地震局山东省防震减灾科技园区室外环境提升工程比选公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27282223.htm,2026-09-07 18:53,山东,山东省地震局,工程比选公告,工程比选公告
2026数字低空大会策划承办推广服务采购项目结果公示,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27282184.htm,2026-09-07 18:47,广东,zycgr21071303,,未知公告
舟山市消防救援支队无人机专业队设备购置项目需求调查更正公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27282172.htm,2026-09-07 18:45,浙江,舟山市消防救援支队,更正公告,更正公告
炉管设备耗材、石英舟废标公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27282076.htm,2026-09-07 18:32,北京,zycgr22011902,英舟废标公告,英舟废标公告
2026年公安部道路交通安全研究中心算力集群设备采购项目废标公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27282119.htm,2026-09-07 18:30,北京,公安部道路交通安全研究中心,项目废标公告,项目废标公告
柯坪县消防救援大队2026年伙食采购及配送项目废标公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27282017.htm,2026-09-07 18:27,新疆,阿克苏地区消防救援支队,项目废标公告,项目废标公告
泾源县消防救援大队白通路消防救援站训练场地建设项目废标公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27282016.htm,2026-09-07 18:27,宁夏,泾源县消防救援大队,项目废标公告,项目废标公告
中华人民共和国广西出入境边防检查总站崇左片区戍边公寓岩土工程详细勘察项目竞价采购公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27282019.htm,2026-09-07 18:26,广西,中华人民共和国广西出入境边防检查总站,竞价采购公告,竞价公告
上海外国语大学大连西路550号10幢底层等区域招租项目（包件2：虹口区东体育会路100弄1号2012室招租）第四次招租公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27281777.htm,2026-09-07 18:07,上海,上海外国语大学,四次招租公告,四次招租公告
徐闻县消防救援大队2026年团体意外伤害保险服务采购项目采购需求调查（市场价格征集）公告其他,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27282056.htm,2026-09-07 18:01,广东,徐闻县消防救援大队,,未知公告
兰州大学学位点及导师监测管理服务平台采购项目校内磋商公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27281579.htm,2026-09-07 17:54,甘肃,兰州大学,校内磋商公告,校内磋商公告
中国科学院金属研究所微小焦点X射线源采购项目单一来源公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27281585.htm,2026-09-07 17:54,辽宁,中国科学院金属研究所,单一来源公告,单一来源公告
雷波县消防救援大队建立代理机构库其他,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27281410.htm,2026-09-07 17:47,四川,雷波县消防救援大队,,未知公告
北京中医药大学未来医学学院神经损伤模型构建与功能评价平台设备采购项目比选公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27281097.htm,2026-09-07 17:32,北京,北京中医药大学,项目比选公告,项目比选公告
中国科学院赣江创新研究院阻抗分析仪系统采购项目流标公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27281002.htm,2026-09-07 17:28,江西,中国科学院赣江创新研究院,流标公告,流标公告
中南大学能源科学与工程学院圆盘桨叶加热机采购项目废标公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27280960.htm,2026-09-07 17:26,湖南,中南大学,项目废标公告,项目废标公告
兰州大学城关校区9号学生公寓项目水土保持验收报告编制服务采购校内磋商公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27280878.htm,2026-09-07 17:22,甘肃,兰州大学,校内磋商公告,校内磋商公告
中华骨髓库2026年度综合业务系统国密改造项目废标公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27280877.htm,2026-09-07 17:22,北京,中国造血干细胞捐献者资料库管理中心,项目废标公告,项目废标公告
电子科技大学后勤保障部退休人员2026年中秋节慰问品采购项目邀请公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27280784.htm,2026-09-07 17:16,四川,电子科技大学,项目邀请公告,项目邀请公告
兰州大学榆中校区9-12号研究生公寓及食堂、物质科学组团（一期）建设项目水土保持监测服务采购项目校内磋商公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27280693.htm,2026-09-07 17:12,甘肃,兰州大学,校内磋商公告,校内磋商公告
中国科学院声学研究所模拟海缆采购项目公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27280643.htm,2026-09-07 17:10,北京,中国科学院声学研究所,公开招标公告,公开招标公告
金山区消防救援支队26－27年度车辆保险采购项目失败公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27280576.htm,2026-09-07 17:09,上海,金山区消防救援支队,项目失败公告,项目失败公告
电子科技大学2026年度报废资产处置项目第二批公开竞价公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27280428.htm,2026-09-07 17:02,四川,电子科技大学,公开竞价公告,竞价公告
锦州市消防救援支队2026年消防车辆装备采购项目技术参数公示,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27281061.htm,2026-09-07 17:01,辽宁,锦州市消防救援支队,,未知公告
广东省深圳市罗湖区消防救援大队2026年专职消防员及厨师体检服务采购项目遴选公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27280374.htm,2026-09-07 17:00,广东,深圳市罗湖区消防救援大队,项目遴选公告,项目遴选公告
广东省深圳市宝安区消防救援大队2026年网络办公设备维护服务采购项目遴选公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27280224.htm,2026-09-07 16:55,广东,深圳市宝安区消防救援大队,项目遴选公告,项目遴选公告
合肥市消防救援支队2026年度公交车车身及地铁媒体消防宣传广告投放采购项目单一来源公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27280191.htm,2026-09-07 16:52,安徽,合肥市消防救援支队,单一来源公告,单一来源公告
中华人民共和国广州出入境边防检查总站移动警务通信服务采购项目比价公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27280193.htm,2026-09-07 16:52,广东,中华人民共和国广州出入境边防检查总站,项目比价公告,项目比价公告
中国歌剧舞剧院道路运输服务项目废标公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27280184.htm,2026-09-07 16:52,北京,中国歌剧舞剧院,项目废标公告,项目废标公告
中国歌剧舞剧院2026年度海运运输服务项目流标公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27280118.htm,2026-09-07 16:51,北京,中国歌剧舞剧院,流标公告,流标公告
陕西师范大学未来教师生物实验教学系统项目废标公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27280037.htm,2026-09-07 16:48,陕西,陕西师范大学,项目废标公告,项目废标公告
陕西师范大学多模态智慧教学钢琴系统废标公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27279762.htm,2026-09-07 16:37,陕西,陕西师范大学,系统废标公告,系统废标公告
重庆市消防救援总队2026年应急通信装备采购项目需求公示,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27280528.htm,2026-09-07 16:37,重庆,重庆市消防救援总队,,未知公告
中华人民共和国湛江出入境边防检查站2026年度船艇维修保养服务采购项目简易采购公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27280478.htm,2026-09-07 16:34,广东,中华人民共和国湛江出入境边防检查站,简易采购公告,简易采购公告
重庆市消防救援总队网络资源租赁服务项目需求公示,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27280432.htm,2026-09-07 16:33,重庆,重庆市消防救援总队,,未知公告
重庆市消防救援总队法治·电动自行车摩托车综合智管（一期）应用建设项目需求公示,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27280385.htm,2026-09-07 16:30,重庆,重庆市消防救援总队,,未知公告
吉林大学中日联谊医院吉林省国家紧急医学救援基地建设项目-突发核辐射事件紧急医学救援中心、突发中毒事件紧急医学救援中心工程施工中标结果公示,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27279425.htm,2026-09-07 16:23,吉林,吉林大学中日联谊医院,中标结果公示,中标结果公示
厦门公物—公开比选—GW2026-ZYSH008（2026CGZXGKBX0052）—计算机组成原理实验室国产化升级改造专项—采购公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27279265.htm,2026-09-07 16:14,福建,华侨大学,采购公告,采购公告
贵州某单位警史馆改建项目自主采购公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27279228.htm,2026-09-07 16:14,贵州,SPD-21,自主采购公告,自主采购公告
2026年度员工制服及配饰采购项目(第二次招标）废标公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27279224.htm,2026-09-07 16:13,广东,中国电子口岸数据中心深圳分中心,废标公告,废标公告
厦门公物—公开比选—GW2026-ZYSH009（2026CGZXGKBX0053）—原子层沉积机—采购公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27279230.htm,2026-09-07 16:13,福建,华侨大学,采购公告,采购公告
2026年大连民族大学百链外文学术搜索数据库采购项目单一来源公示,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27279155.htm,2026-09-07 16:11,辽宁,大连民族大学,单一来源公示,单一来源公示
2026年大连民族大学移动图书馆数据库采购项目单一来源公示,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27279162.htm,2026-09-07 16:11,辽宁,大连民族大学,单一来源公示,单一来源公示
重庆市南川区消防救援支队2026年灭火类消防装备采购需求参数调查公告其他,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27279589.htm,2026-09-07 16:00,重庆,南川区消防救援支队,参数调查公告,参数调查公告
国家食品安全风险评估中心15周年宣传片制作比选公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27278950.htm,2026-09-07 15:59,北京,国家食品安全风险评估中心,制作比选公告,制作比选公告
中国信息通信研究院信息通信技术产业创新基地建设项目（1#科研实验楼等30项）建设工程一切险（含建筑工程一切险、安装工程一切险、第三者责任险）（二次）废标公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27278925.htm,2026-09-07 15:57,北京,中国信息通信研究院,废标公告,废标公告
嘉祥县消防救援大队工会委员会2026年中秋、2027年春节职工慰问物资采购项目废标公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27278883.htm,2026-09-07 15:55,山东,嘉祥县消防救援大队,项目废标公告,项目废标公告
成都市成华区消防救援局绿植绿化服务采购项目（二次）比选公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27278775.htm,2026-09-07 15:49,四川,成都市成华区消防救援大队,比选公告,比选公告
卢沟桥消防站红线外消防管线接入项目比选公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27278625.htm,2026-09-07 15:40,北京,丰台区消防救援支队,项目比选公告,项目比选公告
东南大学集成电路学院钙钛矿工艺平台洁净综合环境系统采购废标公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27278484.htm,2026-09-07 15:35,江苏,东南大学,采购废标公告,采购废标公告
中央财经大学科研综合楼项目-造价咨询采购项目比选公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27278442.htm,2026-09-07 15:33,北京,中央财经大学,项目比选公告,项目比选公告
新乡县消防救援大队中央大道消防救援站装修项目（二标段：办公电器、家具用具采购）,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27278430.htm,2026-09-07 15:33,河南,新乡县消防救援大队,,未知公告
福建省漳州市消防救援支队小型船舶（冲锋舟）操作人员培训服务项目（第二次）比选公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27279016.htm,2026-09-07 15:32,福建,漳州市消防救援支队,比选公告,比选公告
SPD-10青海省某单位信息系统等级保护测评服务采购项目其他,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27278350.htm,2026-09-07 15:29,青海,SPD-10,,未知公告
2026年海洋站点水准测量技术服务采购项目询比采购公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27278302.htm,2026-09-07 15:25,广东,自然资源部南海预报减灾中心,询比采购公告,询比采购公告
青岛市城阳区消防救援大队2026年阶段性食堂原材料配送采购项目技术参数征求意见公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27278285.htm,2026-09-07 15:23,山东,青岛市城阳区消防救援大队,征求意见公告,征求意见公告
盘锦市消防救援支队视频指挥调度终端建设及平台升级项目需求调查公告其他,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27278773.htm,2026-09-07 15:19,辽宁,盘锦市消防救援支队,需求调查公告,需求调查公告
暨南大学电话室楼东侧板房装修改造项目询比公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27278084.htm,2026-09-07 15:08,广东,暨南大学,项目询比公告,项目询比公告
上海外国语大学大连西路550号10幢底层等区域招租项目（包件2：虹口区东体育会路100弄1号2012室招租）第三次失败公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27278062.htm,2026-09-07 15:07,上海,上海外国语大学,三次失败公告,三次失败公告
青浦区消防救援支队青浦支队通信网络设备维保服务公开比选,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27277998.htm,2026-09-07 15:00,上海,青浦区消防救援支队,,未知公告
宝鸡市消防救援支队高通量公网卫星便携站采购项目需求调查及技术参数征集公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27277917.htm,2026-09-07 14:53,陕西,宝鸡市消防救援支队,参数征集公告,参数征集公告
义乌市消防救援支队2026-2027年度公务车租赁单位采购项目废标公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27277919.htm,2026-09-07 14:52,浙江,义乌市消防救援支队,项目废标公告,项目废标公告
厦门公物—竞争性磋商—GW2026-ZY013—中国科学院城市环境研究所资源与环境学院公寓楼活动室设施采购项目—结果公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27277897.htm,2026-09-07 14:50,福建,中国科学院城市环境研究所,结果公告,结果公告
四川某单位图书采购项目废标公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27277854.htm,2026-09-07 14:48,四川,SPD-16,项目废标公告,项目废标公告
北京市东城区消防救援支队2026年支队药品采购比选公告及比选文件更正,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27277845.htm,2026-09-07 14:46,北京,北京市东城区消防救援支队,采购比选公告,采购比选公告
上海交通大学器件热分析及检测平台流标公告,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27277847.htm,2026-09-07 14:46,上海,上海交通大学,流标公告,流标公告
